321	NCT03365518	Recruiting	Interventional	Innovations in the Treatment of Sexual Health Post Prostate Cancer Treatment: Comparing Mindfulness vs. CBT	December 29, 2017	19 Years and older   (Adult, Older Adult)	All	141
322	NCT03364660	Recruiting	Interventional	Task-specific Epidural Stimulation Study	November 8, 2017	18 Years and older   (Adult, Older Adult)	All	36
323	NCT03364114	Recruiting	Interventional	Endorotor Resection In Refractory Barrett's Dysplasia Patients	February 9, 2018	30 Years to 79 Years   (Adult, Older Adult)	All	110
324	NCT03362983	Recruiting	Interventional	Integrated, Multidisciplinary, Person-centered Care for Patients With Complex Comorbidities: Heart, Kidney and Diabetes	January 1, 2016	Child, Adult, Older Adult	All	260
325	NCT03359863	Recruiting	Interventional	Pirfenidone for Restrictive Chronic Lung Allograft Dysfunction	January 8, 2018	18 Years to 80 Years   (Adult, Older Adult)	All	10
326	NCT03357042	Recruiting	Interventional	Evaluation of a Physical Intervention for Persistent Post-Concussive Symptoms	March 8, 2018	18 Years to 50 Years   (Adult)	All	60
327	NCT03356652	Recruiting	Interventional	Electrical Activation Mapping Guided Tailor Made Approach for Cardiac Resynchronization Therapy	March 8, 2018	18 Years and older   (Adult, Older Adult)	All	93
328	NCT03356210	Recruiting	Interventional	Neurofeedback Training for the Treatment of Substance Use Disorders	September 12, 2017	18 Years and older   (Adult, Older Adult)	All	100
329	NCT03356106	Recruiting	Interventional	Screening and Treatment of Obstructive Sleep Apnea in High-risk Pregnancy	November 16, 2016	18 Years to 50 Years   (Adult)	Female	440
330	NCT03355456	Recruiting	Interventional	Low Voltage-Directed Catheter Ablation for Atrial Fibrillation	January 31, 2019	18 Years to 85 Years   (Adult, Older Adult)	All	303
331	NCT03354325	Recruiting	Interventional	The Bronchiolitis Follow-up Intervention Trial	January 1, 2018	up to 2 Years   (Child)	All	294
332	NCT03354286	Enrolling by invitation	Interventional	Supporting Parents of Young Children With Type 1 Diabetes in Closed-Loop System	November 7, 2017	2 Years to 6 Years   (Child)	All	40
333	NCT03353298	Recruiting	Interventional	Lowering Uric Acid in Live Kidney Donors	January 17, 2018	18 Years and older   (Adult, Older Adult)	All	80
334	NCT03352947	Recruiting	Interventional	Continuous vs Intermittent Dabrafenib Plus Trametinib in BRAFV600 Mutant Stage 3 Unresectable or Metastatic Melanoma	November 3, 2017	18 Years and older   (Adult, Older Adult)	All	150
335	NCT03350737	Recruiting	Interventional	Coronary Arteriogenetic Heparinized Exercise	February 1, 2013	Child, Adult, Older Adult	All	60
336	NCT03348761	Recruiting	Interventional	rTMS Response Trajectories in Depression	August 4, 2015	18 Years to 64 Years   (Adult)	All	130
337	NCT03346668	Recruiting	Interventional	Role of Neurogenic Inflammation and Topical 6% Gabapentin Therapy in Symptomatic Scarring Alopecia	January 28, 2016	18 Years and older   (Adult, Older Adult)	All	10
338	NCT03342976	Recruiting	Interventional	Investigating My Active and Healthy Aging	May 3, 2018	60 Years to 85 Years   (Adult, Older Adult)	All	600
339	NCT03341975	Recruiting	Interventional	Enhanced SexHealth Intervention to Improve Adolescent Outcomes	December 1, 2017	14 Years to 19 Years   (Child, Adult)	All	116
340	NCT03341520	Recruiting	Interventional	Gazyvaro and Low Dose Radiotherapy in Early Stage Follicular Lymphoma	April 24, 2018	18 Years and older   (Adult, Older Adult)	All	93
341	NCT03340922	Recruiting	Interventional	MANual vs. automatIC Local Activation Time Annotation for Guiding Premature Ventricular Complex Ablation	December 1, 2017	18 Years and older   (Adult, Older Adult)	All	100
342	NCT03337607	Recruiting	Interventional	Radial Extracorporeal Shock Wave Therapy for Chronic Non-specific Low Back Pain	November 13, 2017	18 Years to 80 Years   (Adult, Older Adult)	All	150
343	NCT03337360	Recruiting	Interventional	The Impact of a Nutritional Supplement (Impryl®) on Male Fertility	April 23, 2018	18 Years to 50 Years   (Adult)	Male	1200
344	NCT03336879	Recruiting	Interventional	Repetitive Transcranial Magnetic Stimulation in Gambling Disorder	November 1, 2017	18 Years to 65 Years   (Adult, Older Adult)	All	10
345	NCT03335475	Recruiting	Interventional	Congenital Heart Disease Physical Activity Lifestyle Study	October 5, 2017	15 Years to 25 Years   (Child, Adult)	All	100
346	NCT03335358	Recruiting	Interventional	Testing a Positive Psychology-based Intervention for Couples Coping With Stroke	April 14, 2017	18 Years and older   (Adult, Older Adult)	All	70
347	NCT03335319	Recruiting	Interventional	The Effect Of An Expanded Long Term Periodization Exercise Training In Patients With Cardiovascular Disease	October 1, 2017	18 Years and older   (Adult, Older Adult)	All	56
348	NCT03335124	Recruiting	Interventional	The Effect of Vitamin C, Thiamine and Hydrocortisone on Clinical Course and Outcome in Patients With Severe Sepsis and Septic Shock	September 26, 2017	18 Years and older   (Adult, Older Adult)	All	30
349	NCT03334643	Recruiting	Interventional	Fiber Mix and Glycemic Response	June 4, 2018	18 Years to 65 Years   (Adult, Older Adult)	All	20
350	NCT03333460	Recruiting	Interventional	Transcranial Magnetic Stimulation for Cocaine Addiction	October 1, 2017	18 Years to 65 Years   (Adult, Older Adult)	All	80
351	NCT03333174	Recruiting	Interventional	Prematurity Related Ventilatory Control (PRE-VENT) - Specific Aim 3	April 4, 2018	up to 98 Days   (Child)	All	25
352	NCT03333161	Recruiting	Interventional	Prematurity Related Ventilatory Control (PRE-VENT) - Specific Aim 2	April 4, 2018	up to 15 Days   (Child)	All	25
353	NCT03326232	Recruiting	Interventional	Real-time Continuous Glucose Monitoring	November 13, 2017	18 Years to 45 Years   (Adult)	Female	40
354	NCT03324451	Recruiting	Interventional	The Effectiveness of Intervention on Insulin Injection	March 1, 2018	20 Years to 70 Years   (Adult, Older Adult)	All	152
355	NCT03323359	Recruiting	Interventional	Efficacy and Tolerability of Hemopatch After Hepatic Resection	March 17, 2017	18 Years to 75 Years   (Adult, Older Adult)	All	98
356	NCT03322774	Recruiting	Interventional	Sleep To Reduce Incident Depression Effectively	March 9, 2018	18 Years and older   (Adult, Older Adult)	All	500
357	NCT03322072	Recruiting	Interventional	Calypso Guided High Precision Stereotactic Ablative Radiosurgery for Lung TUmours Using Real-Time Tumour Tracking & Respiratory Gating	November 23, 2017	18 Years to 85 Years   (Adult, Older Adult)	All	28
358	NCT03320057	Recruiting	Interventional	Medication Abortion Via Pharmacy Dispensing	June 1, 2018	15 Years and older   (Child, Adult, Older Adult)	Female	250
359	NCT03318874	Recruiting	Interventional	Optimization of the Treatment of Dry Eye Disease Caused by Meibomian Gland Dysfunction	October 19, 2017	18 Years and older   (Adult, Older Adult)	All	120
360	NCT03314792	Recruiting	Interventional	Effects of Tapentadol Versus Oxycodone After Hysterectomy.	December 4, 2017	18 Years to 65 Years   (Adult, Older Adult)	Female	90
361	NCT03313492	Recruiting	Interventional	Modifying Young Adult Skin Cancer Risk and Protective Behaviors	September 7, 2018	18 Years to 25 Years   (Adult)	All	1540
362	NCT03308851	Recruiting	Interventional	Evaluation of the Effects of Osteoperforation and Piezocorticision on Canine Retraction	January 1, 2018	16 Years and older   (Child, Adult, Older Adult)	All	30
363	NCT03306992	Recruiting	Interventional	Precision-exercise-prescription for Lung Cancer Patients Undergoing Surgery: The PEP Study	November 1, 2017	18 Years and older   (Adult, Older Adult)	All	200
364	NCT03304626	Recruiting	Interventional	Budesonide for Liver Transplant Immune Suppression	June 27, 2017	21 Years to 75 Years   (Adult, Older Adult)	All	20
365	NCT03304301	Recruiting	Interventional	Effect of Sunlight Exposure and Outdoor Activities on Depression, Cognition and Quality of Life in the Elderly	June 30, 2016	65 Years and older   (Older Adult)	All	74
366	NCT03302858	Recruiting	Interventional	A Safety and Efficacy Trial of Circumferential Anal Canal Radiofrequency Ablation for High-Grade Anal Intraepithelial Neoplasia Using the BARRX™ Anorectal Wand	October 2017	18 Years to 75 Years   (Adult, Older Adult)	All	70
367	NCT03302299	Recruiting	Interventional	Alcohol Drinkers' Exposure to Preventive Therapy for TB (ADEPTT)	April 7, 2017	18 Years and older   (Adult, Older Adult)	All	300
368	NCT03301311	Recruiting	Interventional	Personalized Research on Diet in Ulcerative Colitis and Crohn's Disease	April 10, 2018	7 Years to 18 Years   (Child, Adult)	All	120
369	NCT03299816	Recruiting	Interventional	Five, Plus Nuts and Beans for Kidneys	December 4, 2017	21 Years to 100 Years   (Adult, Older Adult)	All	150
370	NCT03299296	Enrolling by invitation	Interventional	Thromboprophylaxis in Patients Undergoing Orthopedic Surgeries; Comparison Between Rivaroxaban and Enoxaparin	January 1, 2017	18 Years and older   (Adult, Older Adult)	All	100
371	NCT03297658	Recruiting	Interventional	Electro-acupuncture (EA) in Children Undergoing Procedures for Congenital Heart Defects.	November 15, 2017	up to 18 Years   (Child, Adult)	All	108
372	NCT03297346	Recruiting	Interventional	Early Detection of Cardiovascular Changes After Radiotherapy for Breast Cancer	September 1, 2017	40 Years to 75 Years   (Adult, Older Adult)	Female	250
373	NCT03295708	Recruiting	Interventional	Fish Oil as Adjunct Treatment for Major Depressive Disorder	October 1, 2017	18 Years to 50 Years   (Adult)	All	120
374	NCT03295422	Recruiting	Interventional	Comparison of Two Pulmonary Vein Ablation Techniques for Persistent AF	August 25, 2017	18 Years and older   (Adult, Older Adult)	All	200
375	NCT03294395	Recruiting	Interventional	New AntiBiotic Treatment Options for Uncomplicated Anogenital GOnorrhoea	September 18, 2017	18 Years and older   (Adult, Older Adult)	All	408
376	NCT03291951	Enrolling by invitation	Interventional	FOcus on Reducing Dose-limiting Toxicities in Colon Cancer With Resistance Exercise Study	February 16, 2018	18 Years and older   (Adult, Older Adult)	All	180
377	NCT03290833	Recruiting	Interventional	Is the Rehabilitation Robotic a Safe and Effective Choice for Stroke Patients?	November 24, 2017	20 Years and older   (Adult, Older Adult)	All	36
378	NCT03290560	Recruiting	Interventional	Evaluation to Assess Safety and Tolerability of DM199 in Subjects With Acute Ischemic Stroke	January 19, 2018	18 Years and older   (Adult, Older Adult)	All	60
379	NCT03289858	Recruiting	Interventional	Randomized Controlled Trial for Exparel Hip Fracture	September 1, 2017	55 Years and older   (Adult, Older Adult)	All	50
380	NCT03286374	Recruiting	Interventional	Do Change in Life Style Improve Work Ability?	August 30, 2017	18 Years to 67 Years   (Adult, Older Adult)	All	60
381	NCT03283943	Recruiting	Interventional	PDL-1 Inhibition and Focal Sensitizing Radiotherapy in Recurrent Ovarian/Primary Peritoneal/Fallopian Tube Cancers.	April 1, 2018	19 Years to 99 Years   (Adult, Older Adult)	Female	22
382	NCT03275571	Enrolling by invitation	Interventional	HIV, Computerized Depression Therapy & Cognition	September 6, 2017	35 Years and older   (Adult, Older Adult)	All	30
383	NCT03269071	Enrolling by invitation	Interventional	Neural Stem Cell Transplantation in Multiple Sclerosis Patients	May 17, 2017	18 Years to 55 Years   (Adult)	All	4
384	NCT03268213	Recruiting	Interventional	Fecal Microbial Transplantation for C. Difficile and/or Ulcerative Colitis or Indeterminate Colitis	November 2013	1 Year and older   (Child, Adult, Older Adult)	All	100
385	NCT03267420	Recruiting	Interventional	Blood Pressure Measurement: Should Technique Define Targets?	October 12, 2017	18 Years and older   (Adult, Older Adult)	All	90
386	NCT03267238	Recruiting	Interventional	Fecal Microbial Transplantation in Patients With Crohn's Disease	June 16, 2017	7 Years and older   (Child, Adult, Older Adult)	All	40
387	NCT03263780	Recruiting	Interventional	High Resolution PET-MRI Before Prostate Cancer HIFU	December 7, 2017	18 Years and older   (Adult, Older Adult)	Male	20
388	NCT03263156	Recruiting	Interventional	A Brief Parent-based Sleep Intervention for ADHD Children	April 1, 2017	6 Years to 12 Years   (Child)	All	60
389	NCT03256396	Recruiting	Interventional	Intraoperative PEEP Setting During Laparoscopic Gynecologic Surgery	March 30, 2018	18 Years and older   (Adult, Older Adult)	Female	44
390	NCT03254589	Recruiting	Interventional	Methotrexate, Blood Pressure and Arterial Function in Rheumatoid Arthritis	October 1, 2017	18 Years and older   (Adult, Older Adult)	All	124
391	NCT03251495	Recruiting	Interventional	Immunologic Responses to a Live Attenuated Oral Cholera Vaccine	August 29, 2017	18 Years to 49 Years   (Adult)	All	50
392	NCT03248518	Enrolling by invitation	Interventional	Lessening the Impact of Fatigue in Inflammatory Rheumatic Diseases	September 5, 2017	18 Years and older   (Adult, Older Adult)	All	375
393	NCT03243539	Recruiting	Interventional	Implementation of Neuro Lung Protective Ventilation	August 31, 2017	18 Years and older   (Adult, Older Adult)	All	728
394	NCT03241511	Recruiting	Interventional	Novel PAradigm to Improve Inflammatory Burden in ESRD (rePAIR): A Pilot and Feasibility Randomized Controlled Trial	November 7, 2017	21 Years and older   (Adult, Older Adult)	All	90
395	NCT03237468	Recruiting	Interventional	Neck Strengthening Program for the Prevention or Mitigation of Sports Concussion	August 11, 2017	12 Years to 22 Years   (Child, Adult)	All	1500
396	NCT03229538	Recruiting	Interventional	STeroids to REduce Systemic Inflammation After Neonatal Heart Surgery	October 18, 2017	up to 12 Months   (Child)	All	1200
397	NCT03229486	Recruiting	Interventional	Effect of Sugammadex vs. Neostigmine/Glycopyrrolate on Pediatric Emergence Delirium in Sevoflurane-rocuronium Anesthesia	October 17, 2017	2 Years to 7 Years   (Child)	All	40
398	NCT03227809	Recruiting	Interventional	First Years Away From Home: Letting Go and Staying Connected	April 1, 2017	17 Years to 22 Years   (Child, Adult)	All	900
399	NCT03227770	Recruiting	Interventional	The Benefit of Hemodialysis Plus Hemoperfusion on Mortality	December 1, 2017	18 Years to 75 Years   (Adult, Older Adult)	All	1364
400	NCT03212859	Recruiting	Interventional	Coach2Move: Sustainable in Daily Practice	November 6, 2017	70 Years and older   (Older Adult)	All	400
401	NCT03205956	Recruiting	Interventional	Measuring Parkinson's Disease Progression	October 19, 2017	40 Years to 79 Years   (Adult, Older Adult)	All	40
402	NCT03196193	Recruiting	Interventional	CM Asia Nail With AS2 Without AS2 （AS2 Study）	March 21, 2017	20 Years and older   (Adult, Older Adult)	All	240
403	NCT03193333	Recruiting	Interventional	PRO-122 Versus Concomitant Therapy in Subjects With Uncontrolled Primary Open-angle Glaucoma (PRO-122LATAM)	August 4, 2017	18 Years and older   (Adult, Older Adult)	All	51
404	NCT03191071	Recruiting	Interventional	An Algorithm to Decide on Antibiotic Prescription in Lower Respiratory Tract Infection in Primary Care	September 1, 2018	18 Years and older   (Adult, Older Adult)	All	630
405	NCT03168724	Enrolling by invitation	Interventional	Goal Management Training, Executive Functions and HIV	April 2016	46 Years and older   (Adult, Older Adult)	All	60
406	NCT03167723	Enrolling by invitation	Interventional	Prospective Evaluation of 14F Thal Tube vs 28 French Chest Tube for Hemothorax and Use of Maximum Barrier Precautions	May 8, 2017	18 Years and older   (Adult, Older Adult)	All	252
407	NCT03167307	Recruiting	Interventional	The Omega-3 Fatty Acid Paediatric Depression Trial	April 28, 2017	8 Years to 18 Years   (Child, Adult)	All	220
408	NCT03128021	Recruiting	Interventional	Neural Mechanisms of Monoaminergic Engagement in Late-life Depression Treatment Response (NEMO)	May 24, 2017	60 Years and older   (Adult, Older Adult)	All	140
409	NCT03116139	Recruiting	Interventional	Acute Kidney Injury in Patients Undergoing Contrast Exposure: VQ vs. CT	July 1, 2017	18 Years and older   (Adult, Older Adult)	All	700
410	NCT03110744	Recruiting	Interventional	CDK4/6 Inhibition in Locally Advanced/Metastatic Chordoma	December 15, 2017	18 Years and older   (Adult, Older Adult)	All	43
411	NCT03100526	Enrolling by invitation	Interventional	Patient Aligned Care Team (PACT) Intensive Management (PIM) Project	November 2013	18 Years and older   (Adult, Older Adult)	All	2210
412	NCT03044613	Recruiting	Interventional	Nivolumab +/- Relatlimab Prior to Chemoradiation Plus Nivolumab +/- Relatlimab With II/III Gastro/Esophageal Cancer	July 11, 2017	18 Years and older   (Adult, Older Adult)	All	32
413	NCT03036345	Recruiting	Interventional	Cerebral Perfusion in the Beach Chair Position	May 25, 2017	18 Years to 99 Years   (Adult, Older Adult)	All	200
414	NCT03026816	Recruiting	Interventional	Epidural Stimulation After Neurologic Damage	August 7, 2017	22 Years and older   (Adult, Older Adult)	All	100
415	NCT03007511	Recruiting	Interventional	Safety and Usability Evaluation of the Fidmi Low-Profile Enteral Feeding Device	May 22, 2017	18 Years to 90 Years   (Adult, Older Adult)	All	15
416	NCT02996565	Enrolling by invitation	Interventional	Pragmatic Trial Comparing Telehealth Care and Optimized Clinic-Based Care for Uncontrolled High Blood Pressure	November 15, 2017	18 Years to 85 Years   (Adult, Older Adult)	All	2000
417	NCT02995733	Recruiting	Interventional	Patient Empowered Strategy to Reduce Asthma Morbidity in Highly Impacted Populations; PeRson EmPowered Asthma RElief	November 27, 2017	18 Years to 75 Years   (Adult, Older Adult)	All	1200
418	NCT02993432	Enrolling by invitation	Interventional	High Volume Foleys Increasing Vaginal Birth Pilot Trial	December 2016	Child, Adult, Older Adult	Female	130
419	NCT02990429	Enrolling by invitation	Interventional	Forced Air and Intravenous Fluid Warmers in Gynecologic Laparoscopic Surgery	April 2016	18 Years to 65 Years   (Adult, Older Adult)	Female	90
420	NCT02978950	Recruiting	Interventional	SToP: Venous Thromboembolism Screening in the Trauma Population	March 20, 2017	18 Years and older   (Adult, Older Adult)	All	2000
421	NCT02959697	Recruiting	Interventional	Subconjunctival Injection of Local Anesthetic in Anterior Blepharoptosis Repair	September 1, 2017	18 Years and older   (Adult, Older Adult)	All	100
422	NCT02957669	Enrolling by invitation	Interventional	Evaluation of Practice Self-Regulation	July 2016	14 Years to 19 Years   (Child, Adult)	All	400
423	NCT02957253	Recruiting	Interventional	Effects on Liver Cirrhotic Patients' by a Nurse-led Clinic	November 17, 2016	18 Years to 85 Years   (Adult, Older Adult)	All	570
424	NCT02940028	Recruiting	Interventional	ICU Experience Among Family Members of ICU Patients	April 29, 2017	18 Years and older   (Adult, Older Adult)	All	120
425	NCT02874443	Recruiting	Interventional	The REDUCED Trial: REDucing the Utilization of CEsarean Sections for Dystocia	October 2016	Child, Adult, Older Adult	Female	40000
426	NCT02871349	Recruiting	Interventional	Trial of Propranolol in Children and Youth With Autism Spectrum Disorder and Predictors of Response	August 2016	7 Years to 24 Years   (Child, Adult)	All	96
427	NCT02852213	Recruiting	Interventional	A Single-Stage, Adaptive, Open-label, Dose Escalation Safety and Efficacy Study of AADC Deficiency in Pediatric Patients	July 2016	5 Years to 18 Years   (Child, Adult)	All	6
428	NCT02845336	Recruiting	Interventional	Celecoxib for Thyroid Eye Disease	March 5, 2017	18 Years to 50 Years   (Adult)	All	40
429	NCT02811627	Recruiting	Interventional	Predicting Treatment Response to Memantine in Autism Using Magnetic Resonance Spectroscopy	June 2016	16 Years and older   (Child, Adult, Older Adult)	All	25
430	NCT02808507	Recruiting	Interventional	Comparative Effectiveness/Implementation of TB Case Finding in Rural South Africa	July 18, 2016	up to 99 Years   (Child, Adult, Older Adult)	All	128171
431	NCT02690259	Recruiting	Interventional	Sentinel Lymph Node Detection in Endometrial Cancer	June 2014	18 Years and older   (Adult, Older Adult)	Female	375
432	NCT02651402	Recruiting	Interventional	A Hybrid Effectiveness-Implementation Trial of Group CBT in Urban Schools	February 2016	8 Years to 99 Years   (Child, Adult, Older Adult)	All	534
433	NCT02624765	Enrolling by invitation	Interventional	FAST Therapy Trial of Fetal Tachyarrhythmia	February 2016	16 Years to 50 Years   (Child, Adult)	Female	600
434	NCT02613650	Recruiting	Interventional	A Trial of mFOLFIRI With MEK162 in Patients With Advanced KRAS Positive Metastatic Colorectal Cancers	May 12, 2016	18 Years and older   (Adult, Older Adult)	All	30
435	NCT02606045	Recruiting	Interventional	Minimize Menorrhagia in Women With Type 1 Von Willebrand Disease	February 2019	18 Years to 45 Years   (Adult)	Female	60
436	NCT02599480	Enrolling by invitation	Interventional	Assessment of Efficacy of Mirabegron, a New beta3-adrenergic Receptor in the Prevention of Heart Failure	April 2016	18 Years to 90 Years   (Adult, Older Adult)	All	297
437	NCT02587936	Recruiting	Interventional	Improving Chronic Disease Management With Pieces	April 2016	18 Years to 85 Years   (Adult, Older Adult)	All	10991
438	NCT02458846	Recruiting	Interventional	Efficacy of Visual Screening in Ontario	September 2014	3 Years to 8 Years   (Child)	All	780
439	NCT02428205	Recruiting	Interventional	Combined Effects of Early Behavioral Intervention and Propranolol on ASD	April 2015	3 Years to 8 Years   (Child)	All	30
440	NCT02340650	Recruiting	Interventional	High Resolution Imaging for Early and Better Detection of Bladder Cancer	April 2015	18 Years to 100 Years   (Adult, Older Adult)	All	100
441	NCT02278198	Recruiting	Interventional	Evaluation of Thyroid Stunning From a Diagnostic Dose of I-123	November 2014	21 Years and older   (Adult, Older Adult)	All	5
442	NCT02259621	Recruiting	Interventional	Neoadjuvant Nivolumab, or Nivolumab in Combination With Ipilimumab, in Resectable NSCLC	September 2014	18 Years and older   (Adult, Older Adult)	All	30
443	NCT02046694	Recruiting	Interventional	A Pilot Study of Allopurinol As A Modifier of 6-MP Metabolism in Pediatric ALL	January 2014	up to 30 Years   (Child, Adult)	All	14
444	NCT01964859	Recruiting	Interventional	Feasibility Study for Fibroblast Autologous Skin Grafts	December 2014	18 Years to 65 Years   (Adult, Older Adult)	All	80
445	NCT01247090	Recruiting	Interventional	Study of the Effect of Intradialytic Vasopressin on Chronic Hypertension in Patients With End Stage Renal Disease	October 2010	18 Years and older   (Adult, Older Adult)	All	36
446	NCT01042015	Recruiting	Interventional	Emergency Preservation and Resuscitation (EPR) for Cardiac Arrest From Trauma	October 2016	18 Years to 65 Years   (Adult, Older Adult)	All	20
447	NCT00870064	Recruiting	Interventional	The Treatment of Type I Open Fractures in Pediatrics	March 2010	3 Years to 14 Years   (Child)	All	300
448	NCT03799094	Recruiting	Interventional	Vitamin C and Tyrosine Kinase Inhibitor in Lung Cancer Patients With Epidermal Growth Factor Receptor Mutations	December 5, 2018	18 Years to 75 Years   (Adult, Older Adult)	All	150
449	NCT03607630	Recruiting	Interventional	Can Imagination Change Upsetting Memories of Trauma?	August 3, 2018	18 Years and older   (Adult, Older Adult)	All	12
450	NCT03423342	Recruiting	Interventional	Nicotinamide Riboside in Systolic Heart Failure	May 19, 2016	18 Years and older   (Adult, Older Adult)	All	30
451	NCT03360929	Recruiting	Interventional	Evaluate Safety, Tolerability, Pharmacokinetics and Anti-tumor Activity of AZD3759	October 30, 2017	18 Years and older   (Adult, Older Adult)	All	180
452	NCT03292731	Recruiting	Interventional	Relationship Between Plasma Concentration of Hydroxyprogesterone Caproate (17-OHPC) and Preterm Birth	February 12, 2018	18 Years to 45 Years   (Adult)	Female	300
453	NCT03275870	Recruiting	Interventional	Hydroxychloroquine for the Treatment of Hidradenitis Suppurativa	September 28, 2017	18 Years and older   (Adult, Older Adult)	All	20
454	NCT03104426	Recruiting	Interventional	EPO-4-Rhesus Study	October 31, 2017	up to 2 Years   (Child)	All	42
455	NCT03753802	Recruiting	Interventional	Evaluation of the Effects of Respiratory Physiotherapy in Infants With Moderate Acute Bronchiolitis	November 9, 2018	3 Months to 12 Months   (Child)	All	168
456	NCT03630549	Recruiting	Interventional	Village-based vs Clinic-based ART Care - a Cluster Randomized Controlled Trial in Lesotho	August 16, 2018	10 Years and older   (Child, Adult, Older Adult)	All	262
457	NCT03241732	Recruiting	Interventional	PET-MRI and the Effect of N-Acetyl Cysteine (NAC) and Anti-Inflammatory Diet in Traumatic Brain Injury	June 7, 2017	18 Years to 80 Years   (Adult, Older Adult)	All	120
458	NCT03032601	Recruiting	Interventional	Physiological Effects of N-Acetyl Cysteine in Patients With Multiple Sclerosis	January 5, 2017	30 Years to 80 Years   (Adult, Older Adult)	All	30
459	NCT03466528	Recruiting	Interventional	Alcohol: Thiamine and or Magnesium 1	December 16, 2016	18 Years to 100 Years   (Adult, Older Adult)	All	120
460	NCT03463252	Recruiting	Interventional	Value of LNG-IUS as Fertility-preserving Treatment of EAH and EC	April 1, 2018	up to 40 Years   (Child, Adult)	Female	224
461	NCT03829956	Recruiting	Interventional	Intraoral Tongue Stimulation for Treatment of Primary Snoring	April 1, 2018	18 Years and older   (Adult, Older Adult)	All	55
462	NCT03827616	Enrolling by invitation	Interventional	Moderately Hypofractionated Radiotherapy for Prostate Cancer.	January 25, 2019	18 Years to 100 Years   (Adult, Older Adult)	Male	200
463	NCT03808207	Recruiting	Interventional	Human Milk Lipid Profile Assessment and Influences of Mother's Diet	August 6, 2018	Child, Adult, Older Adult	Female	24
464	NCT03795740	Recruiting	Interventional	Pulmonary Endarterectomy Guided by CT Scanning for Patients With Chronic Thromboembolic Pulmonary Hypertension----PEACT	February 1, 2017	up to 85 Years   (Child, Adult, Older Adult)	All	72
465	NCT03787615	Recruiting	Interventional	Feasibility of Using sipIT Tools to Increase Compliance With Fluid Consumption Guidelines in Urolithiasis-Prone Subjects	November 19, 2018	18 Years and older   (Adult, Older Adult)	All	30
466	NCT03781596	Recruiting	Interventional	EoE RCT Fluticasone and Omeprazole vs Fluticasone Alone	October 2, 2018	6 Years to 60 Years   (Child, Adult)	All	100
467	NCT03771534	Recruiting	Interventional	Acute Maternal Hyperoxygenation for Fetal Transposition of the Great Arteries (TGA)	September 20, 2018	18 Years and older   (Adult, Older Adult)	Female	50
468	NCT03770455	Recruiting	Interventional	Avelumab Plus 2nd-generation ADT in African American Subjects With mCRPC	January 25, 2019	18 Years and older   (Adult, Older Adult)	Male	13
469	NCT03766503	Enrolling by invitation	Interventional	Daily Delivery and Supervision of Psychotropic Medication for High-Risk Patients With Severe/Persistent Mental Illness	October 15, 2016	18 Years and older   (Adult, Older Adult)	All	32
470	NCT03762239	Recruiting	Interventional	Effect of Air Pollution on the Cognitive Function of Adolescents	November 23, 2018	13 Years to 16 Years   (Child)	All	2500
471	NCT03761264	Recruiting	Interventional	Systemic and Local Antimicrobials in the Management of Dental Abscess in Children	September 18, 2018	3 Years to 11 Years   (Child)	All	120
472	NCT03757572	Recruiting	Interventional	Alginate Dressings Versus Gauge Dressings After Pilonidal Cyst Resection: Examination of the Quality of Life	December 25, 2018	18 Years to 80 Years   (Adult, Older Adult)	All	178
473	NCT03754322	Recruiting	Interventional	The Impact of Molecular Diagnosis of Malaria With LAMP in Pregnant Women	September 1, 2017	Child, Adult, Older Adult	Female	500
474	NCT03744780	Recruiting	Interventional	A One-Day ACT Workshop for Emotional Eating	November 5, 2018	18 Years and older   (Adult, Older Adult)	All	40
475	NCT03737370	Recruiting	Interventional	Fractionated Docetaxel and Radium 223 in Metastatic Castration-Resistant Prostate Cancer	October 29, 2018	18 Years and older   (Adult, Older Adult)	All	25
476	NCT03735537	Recruiting	Interventional	Treatment of Osteogenesis Imperfecta With Parathyroid Hormone and Zoledronic Acid	November 1, 2016	18 Years and older   (Adult, Older Adult)	All	380
477	NCT03714282	Recruiting	Interventional	Noninvasive Spinal Stimulation in Stroke	August 17, 2018	18 Years and older   (Adult, Older Adult)	All	45
478	NCT03704116	Recruiting	Interventional	Executive Function Training Intervention for Chronic Traumatic Brain Injury	July 16, 2018	19 Years to 55 Years   (Adult)	All	100
479	NCT03702465	Recruiting	Interventional	Assessment of the Impact of a Personalised Nutrition Intervention in Impaired Glucose Regulation	November 26, 2018	18 Years and older   (Adult, Older Adult)	All	180
480	NCT03701113	Recruiting	Interventional	Milk Protein and Bone Health in Postmenopausal Women	October 22, 2018	50 Years to 70 Years   (Adult, Older Adult)	Female	60
481	NCT03699397	Recruiting	Interventional	EEG Controlled Triage in the Ambulance for Acute Ischemic Stroke	October 4, 2018	18 Years and older   (Adult, Older Adult)	All	362
482	NCT03698591	Recruiting	Interventional	Testing a Neurocognitive Model of Distancing Using Transcranial Magnetic Stimulation.	October 31, 2018	18 Years to 39 Years   (Adult)	All	30
483	NCT03694496	Recruiting	Interventional	The Effectiveness of an Oral Health Education Programme of Adolescents in Hong Kong	September 1, 2018	11 Years to 13 Years   (Child)	All	688
484	NCT03692715	Recruiting	Interventional	Antibiotic Prophylaxis Before Shock Wave Lithotripsy	September 27, 2018	18 Years and older   (Adult, Older Adult)	All	1500
